n_places;milliseconds;valid_transitions
13;81.3545;0
13;78.9654;0
13;76.4193;0
13;82.6053;0
13;78.7581;1
13;142.659;2
13;84.1612;0
13;64.5386;2
13;78.2629;0
13;82.1727;0
13;69.0021;7
13;78.0634;0
13;84.6976;0
13;716.089;4
13;908.921;0
13;3214.58;0
13;128.396;1
13;61.6647;13
13;62.2312;4
13;86.1664;0
13;84.4755;0
13;73.5525;0
13;3262.05;6
13;72.7039;0
13;82.2824;0
13;78.5042;14
13;56.1463;8
13;59.6426;11
13;191.346;5
13;57.6908;2
13;61.9235;2
13;301.76;1
13;120.413;3
13;65.1803;3
13;56.0364;11
13;81.068;0
13;82.5634;0
13;537.322;12
13;87.178;0
13;85.157;0
13;66.3354;13
13;82.7424;0
13;81.6711;0
13;87.6013;0
13;60.7783;3
13;83.4154;0
13;62.8132;18
13;75.7285;8
13;86.2628;0
13;341.44;4
13;73.0394;10
13;76.317;0
13;78.0946;4
13;51.3286;1
13;58.8097;3
13;74.8591;0
13;117.433;3
13;80.9618;0
13;70.3801;5
13;74.193;9
13;83.7921;0
13;64.5645;6
13;85.6265;0
13;67.5461;2
13;81.1643;0
13;80.6423;8
13;220.802;8
13;67.4258;11
13;47.9714;19
13;79.5159;0
13;1486.7;1
13;156.176;3
13;80.2585;0
13;84.2045;0
13;90.7075;0
13;54.3749;1
13;130.666;1
14;83.3311;4
14;86.4507;0
14;369.125;2
14;79.9298;5
14;88.235;5
14;4124.7;1
14;1331.97;1
14;44.276;2
14;86.0063;0
14;67.1771;2
14;85.5762;0
14;105.184;3
14;90.0282;0
14;330.619;24
14;147.909;4
14;69.7985;5
14;60.9488;2
14;64.4341;3
14;91.1968;0
14;139.731;5
14;71.051;3
14;85.0965;0
14;90.4691;0
14;72.9331;16
14;77.3707;2
14;106.524;1
14;95.8266;0
14;259.735;2
14;73.2964;1
14;68.016;3
14;862.389;2
14;67.1332;3
14;57.2585;5
14;325.002;6
14;77.5576;0
14;75.9026;5
14;6654.59;0
14;82.6766;0
14;285.382;2
14;65.203;7
14;93.2238;0
14;86.1042;1
14;50.1987;16
14;319.151;5
14;88.6671;11
14;2083.72;0
14;70.5502;4
14;85.6337;0
14;112.046;6
14;90.5566;0
14;91.0827;0
14;98.0657;0
14;885.004;1
14;52.7731;9
14;53.7499;10
14;45.7436;37
14;71.7175;0
14;296.096;0
14;86.3239;2
14;83.1555;0
14;93.581;0
14;76.2709;3
14;10364.2;1
14;347.061;1
14;83.4873;5
14;140.754;3
14;745.173;1
14;89.9414;0
14;92.5015;0
14;91.6925;0
14;95.1744;0
14;81.4667;0
14;241.574;10
14;90.516;0
14;91.9397;0
14;97.9842;0
14;92.5355;0
14;213.644;7
14;88.2044;0
14;98.9969;0
14;81.2758;0
14;57.4907;2
14;59.474;11
14;90.4794;0
14;88.472;0
14;88.7093;0
14;97.0027;0
14;87.7085;0
14;3369.8;3
14;77.8356;5
14;1301.56;1
14;86.837;0
14;94.4363;0
14;60.5328;14
14;10006.6;1
14;88.774;0
14;82.6911;0
14;324.818;3
14;1305.99;1
14;99.6421;2
15;94.6291;2
15;69.3977;2
15;1057.18;2
15;76.0401;1
15;115.729;0
15;82.6828;0
15;85.0813;0
15;80.1828;2
15;91.6327;6
15;97.4592;5
15;108.798;7
15;89.1696;0
15;65.8945;3
15;116.014;0
15;81.8235;0
15;83.7018;0
15;4500.87;5
15;1699.79;4
15;115.872;0
15;1368.77;3
15;3985.72;9
15;116.184;0
15;158.215;0
15;82.152;0
15;115.748;0
15;115.917;0
15;116.104;0
15;68.4956;7
15;1544.59;8
15;115.937;0
15;115.885;0
15;115.924;0
15;74.9449;7
15;115.663;0
15;700.079;1
15;115.892;0
15;84.7743;0
15;868.354;1
15;169.897;5
15;113.901;0
15;2536.68;1
15;83.0738;4
15;86.1566;0
15;82.6515;0
15;112.812;0
15;1503.03;3
15;108.872;0
15;3444.28;2
15;189.363;2
15;115.689;0
15;75.5435;5
15;83.2489;0
15;26415.9;0
15;58.5935;9
15;74.1487;8
15;94.5966;3
15;87.8795;2
15;88.0172;0
15;65.6638;3
15;2279.52;4
15;1116.32;5
15;822.416;5
15;1918.01;7
15;88.3533;0
15;675.975;5
15;115.59;0
15;137.363;3
15;826.422;0
15;116.036;0
15;115.808;0
15;798.277;3
15;5784.52;1
15;2335;1
15;86.5425;0
15;509.164;5
15;68.9457;9
15;116.017;0
15;84.0171;5
15;218.354;1
15;115.283;0
15;3029.12;3
15;253.413;3
15;69.4393;6
15;115.803;0
15;115.882;0
15;72.5246;6
15;73.3579;2
15;184.904;4
15;115.789;0
15;85.9169;0
15;115.794;0
15;79.8185;0
15;67.2668;7
15;86.6568;0
15;198.729;1
15;12514;4
15;115.461;0
15;138.351;4
15;17327.6;1
15;335.241;5
16;67.2589;10
16;88.8934;0
16;12250;7
16;93.2204;0
16;114.592;1
16;93.0482;0
16;178.466;2
16;1618.15;8
16;67.9773;4
16;154.522;3
16;81.1275;2
16;1291.47;3
16;2995.79;2
16;89.4035;0
16;72.8164;2
16;85.1971;4
16;90.8227;5
16;65.3252;5
16;75.4271;3
16;2031.3;3
16;96.0568;1
16;94.4631;0
16;687.655;12
16;85.5325;0
16;92.5582;0
16;97.9202;0
16;21341.9;2
16;91.5455;0
16;34447.2;5
16;136.129;5
16;94.6971;0
16;285.681;21
16;97.1683;0
16;79.6587;9
16;635.914;3
16;114.763;9
16;7491.9;1
16;98.075;0
16;190.343;6
16;99.7184;0
16;80.6417;4
16;201.517;4
16;95.2331;0
16;94.148;0
16;32566.3;6
16;104.994;0
16;92.8943;0
16;77.8243;11
16;94.862;0
16;188.164;6
16;1164.69;10
16;55.7216;15
16;617.364;2
16;893.25;2
16;81.6639;5
16;414.8;2
16;101.994;0
16;106.818;0
16;81.0626;17
16;628.235;2
16;89.7627;0
16;91.8002;0
16;16911;0
16;92.6479;0
16;92.4992;0
16;63.4476;8
16;83.3725;31
16;3573.4;5
16;87.8897;0
16;85.8655;0
16;121.183;6
16;12906.3;0
16;90.9744;0
16;925.358;3
16;92.9687;7
16;114.751;2
16;218.461;2
16;81.5198;2
16;96.7063;0
16;2197.73;4
16;95.0937;0
16;93.4151;0
16;135.565;9
16;113.797;6
16;108.796;8
16;75.6974;15
16;77.4428;11
16;2752.16;3
16;90.669;0
16;89.9072;3
16;216.957;1
16;3393.42;3
16;2467.02;6
16;448.568;5
16;2626.3;10
16;92.0483;0
16;89.8911;0
16;80.8982;5
16;97.0856;0
16;88.4313;1
17;75.7522;2
17;102.463;0
17;755.363;8
17;137.981;7
17;96.6056;0
17;122.316;2
17;91.6499;0
17;93.4925;0
17;100.814;0
17;460.703;0
17;101.577;6
17;116.3;3
17;1584.11;17
17;108.919;5
17;107.024;0
17;84.2587;3
17;96.193;0
17;182.844;4
17;474.389;7
17;108.445;0
17;101.374;0
17;4295.48;3
17;162.979;3
17;71.6506;17
17;78.2287;14
17;77.6258;14
17;96.1456;2
17;102.948;0
17;106.652;0
17;784.63;8
17;97.7422;0
17;96.5466;0
17;160.728;4
17;27685.9;3
17;214.746;19
17;118.871;16
17;119.239;4
17;106.474;10
17;94.2909;0
17;700.973;6
17;66.3815;45
17;71.5932;13
17;73.3136;5
17;77.4093;3
17;85.9139;2
17;2035.92;3
17;102.993;0
17;90.8467;3
17;92.9869;2
17;103.438;0
17;91.8688;0
17;14949.1;12
17;5558.54;13
17;94.0879;13
17;110.063;0
17;109.86;0
17;68.2471;7
17;83.2615;8
17;1161.05;0
17;72.2435;3
17;188.107;2
17;84.0044;11
17;200.959;3
17;110.34;3
17;104.896;0
17;100.898;0
17;101.189;0
17;101.743;0
17;99.4792;0
17;7736.03;6
17;93.2446;2
17;113.776;0
17;237.149;2
17;101.169;0
17;99.9429;0
17;86.6749;3
17;97.0557;0
17;517.466;2
17;13147;16
17;254.069;8
17;4201.09;6
17;60.9355;7
17;101.824;0
17;94.8044;0
17;1577.22;3
17;98.8132;0
17;99.5867;0
17;90.9988;0
17;98.7573;0
17;105.749;8
17;92.3666;0
17;3578.17;12
17;98.8685;0
17;99.7567;0
17;100.515;0
17;57.1024;4
17;96.8175;0
17;95.6066;3
17;82.3755;1
17;128.105;8
18;1357.12;6
18;99.6031;15
18;90.0873;16
18;136.886;9
18;117.82;8
18;537.426;5
18;366.32;15
18;98.5459;0
18;195.775;7
18;96.515;0
18;90.6566;0
18;76.5557;11
18;126.865;0
18;3217.45;4
18;88.5276;2
18;89.3395;6
18;126.247;0
18;126.588;0
18;2078.79;1
18;95.152;0
18;96.8778;0
18;100.922;0
18;786.368;3
18;95.6489;0
18;87.7624;4
18;101.067;0
18;96.7786;0
18;117.965;7
18;98.8907;0
18;126.431;0
18;67.9847;31
18;95.7289;0
18;126.379;0
18;95.8699;0
18;89.5779;3
18;126.388;0
18;76.4998;13
18;126.444;0
18;126.7;0
18;106288;1
18;99.3648;0
18;96.7407;0
18;124.201;0
18;94.2284;0
18;80.4128;3
18;85.0531;4
18;73.7414;9
18;11695.5;2
18;67.0655;8
18;83.8409;11
18;31444.1;6
18;89.0125;0
18;3167.44;8
18;132.912;11
18;123.034;0
18;95.8634;1
18;124.217;0
18;80.6631;7
18;87.8436;5
18;96.5098;0
18;100925;3
18;3506.98;3
18;107.892;6
18;7000.05;5
18;123.349;0
18;11930.5;1
18;96.3691;0
18;91.989;0
18;92.257;0
18;121.085;0
18;123.934;0
18;121.132;0
18;94.3404;0
18;120.829;0
18;120.622;0
18;13437.6;6
18;778.435;5
18;532.293;6
18;91.85;0
18;120.951;0
18;2371.16;8
18;113.081;17
18;120.989;0
18;96761.2;3
18;91451;2
18;704.258;2
18;212.106;2
18;77.6643;10
18;120.912;0
18;169.759;6
18;96.9104;0
18;12885;5
18;124.339;0
18;383.709;6
18;25244.5;2
18;260.325;4
18;98.397;0
18;93.7275;0
18;127.884;3
18;34969;4
19;2105.04;4
19;273.786;15
19;140.32;5
19;99.9011;0
19;98.2081;0
19;54371.4;6
19;82.6189;7
19;159.223;12
19;35528.5;3
19;102.654;0
19;103.355;0
19;43300.1;10
19;1370.44;6
19;59.0635;3
19;2158.08;5
19;100.732;0
19;465.531;7
19;91.8276;0
19;127.693;14
19;83.642;11
19;1070.7;1
19;1281.62;3
19;39316.3;3
19;116.47;3
19;106.375;12
19;89.3727;10
19;98.042;0
19;1186.37;14
19;182.22;8
19;121.187;6
19;6274.51;4
19;97.6832;0
19;5076.29;2
19;298.653;3
19;610.072;8
19;96.3845;0
19;7331.49;1
19;84.6727;7
19;1250.19;1
19;127.698;16
19;321.518;1
19;256.528;5
19;93.5792;5
19;1892.37;5
19;185.322;6
19;85.8626;0
19;177.104;7
19;91.2771;10
19;100.067;0
19;90.9134;0
19;304.975;3
19;92.9049;0
19;92.8129;0
19;95.0198;0
19;99.0169;0
19;92.6707;0
19;72.8951;34
19;142.344;0
19;99.7876;0
19;293696;3
19;235.589;27
19;193.799;2
19;95.19;0
19;101.347;0
19;94.7557;6
19;2368.94;3
19;175.008;8
19;524.54;19
19;89.6499;0
19;74.5888;4
19;4790.25;5
19;99.4194;0
