n_places;milliseconds;valid_transitions
12;103.611;5
12;121.712;2
12;88.7358;2
12;82.3705;5
12;341.014;3
12;107.087;6
12;76.0863;3
12;1706.38;2
12;139.682;2
12;62.8022;2
12;78.8016;3
12;132.838;0
12;59.9138;8
12;202.829;6
12;50.3778;5
12;114.446;9
12;77.7688;2
12;63.0954;1
12;63.7309;5
12;68.8529;5
12;61.614;2
12;79.0772;3
12;52.775;5
12;1130.63;1
12;648.085;3
12;46.1716;3
12;674.676;4
12;937.733;7
12;99.5298;6
12;52.3754;1
12;189.176;5
12;178.28;8
12;76.7049;3
12;177.853;6
12;139.226;2
12;60.9142;2
12;417.957;3
12;97.6346;1
12;83.3806;3
12;146.471;0
12;60.9984;2
12;273.388;5
12;173.245;2
12;324.14;1
12;650.983;3
12;64.1597;6
12;153.754;2
12;334.036;2
12;382.088;2
12;50.2241;6
12;52.0104;6
12;48.8513;1
12;282.578;4
12;83.5773;4
12;373.972;2
12;148.203;2
12;122.939;8
12;57.3754;6
12;235.655;8
12;60.8607;2
12;838.933;3
12;66.3809;1
12;51.2131;5
12;75.9438;3
12;115.156;2
12;45.9718;4
12;119.171;5
12;182.704;2
12;85.0828;4
12;166.464;1
12;78.7894;8
12;123.878;4
12;67.3019;6
12;78.7544;3
13;536.844;3
13;53.7498;3
13;64.0178;5
13;104.113;8
13;344.436;4
13;91.048;5
13;174.11;7
13;914.952;5
13;74.591;8
13;67.7057;8
13;76.3227;5
13;63.6955;3
13;72.6052;7
13;203.237;4
13;72.8018;5
13;310.972;5
13;784.04;4
13;50.427;4
13;2053.67;6
13;311.163;4
13;1071.8;0
13;69.1422;5
13;116.925;8
13;97.5685;2
13;131.326;3
13;176.977;2
13;274.798;0
13;372.3;1
13;590.285;5
13;345.093;2
13;430.87;4
13;92.911;6
13;296.475;5
13;91.3322;4
13;71.77;9
13;1333.88;6
13;63.9622;2
13;50.3506;5
13;80.5776;0
13;103.532;3
13;341.894;4
13;206.044;7
13;52.9951;1
13;85.5202;1
13;554.673;9
13;186.141;1
13;276.94;4
13;125.817;3
13;101.356;5
13;1103.64;5
13;62.2203;4
13;98.3848;7
13;128.368;0
13;1027.47;4
13;87.19;7
13;90.8722;7
13;67.4624;5
13;609.595;3
13;603.467;5
13;89.4323;5
13;275.342;5
13;114.009;4
13;201.343;5
13;118.794;5
13;434.922;7
13;140.819;4
13;621.873;3
13;327.831;6
13;1374.24;8
13;67.021;7
13;919.847;2
13;69.881;7
13;631.56;1
13;68.1581;10
13;77.3046;4
13;80.0583;3
13;96.8977;3
13;129.275;3
13;55.6017;1
13;59.9669;5
13;351.236;2
13;209.389;8
13;61.3381;6
13;397.732;2
13;265.069;5
13;76.8615;9
13;70.369;6
13;206.41;3
13;116.353;6
13;548.479;5
13;49.4812;4
13;48.5599;2
13;1496.98;1
13;140.219;2
13;93.6478;6
13;67.5259;4
13;62.2854;7
13;631.462;12
13;63.8184;6
13;761.896;0
14;53.1553;3
14;356.211;1
14;70.1676;4
14;55.2104;3
14;514.481;4
14;176.808;4
14;150.031;6
14;221.865;5
14;57.1246;9
14;57.3767;3
14;84.0553;5
14;58.361;8
14;76.4203;5
14;277.312;1
14;65.9681;9
14;70.7371;5
14;55.5487;3
14;98.1174;10
14;776.291;4
14;54.7084;7
14;62.7831;5
14;54.3949;4
14;88.5151;10
14;60.4359;3
14;90.5734;7
14;73.9136;10
14;101.715;8
14;81.3732;5
14;103.738;3
14;89.4588;4
14;1986.58;1
14;1259.15;6
14;140.569;9
14;902.437;9
14;59.2899;7
14;59.7505;2
14;3121.12;5
14;805.649;0
14;89.8681;4
14;1109.79;3
14;65.2062;6
14;1747.67;3
14;280.082;4
14;122.6;7
14;138.286;2
14;69.9425;5
14;554.481;1
14;2133.69;4
14;84.0603;2
14;83.6012;10
14;118.265;10
14;80.3451;5
14;74.1961;4
14;56.1078;6
14;102.886;4
14;52.8703;6
14;171.335;5
14;116.306;2
14;65.8104;8
14;95.1476;2
14;474.24;6
14;782.717;6
14;803.641;3
14;192.021;0
14;1091.62;4
14;323.143;8
14;358.82;6
14;676.241;2
14;190.032;5
14;65.834;3
14;109.465;2
14;66.2578;8
14;62.8207;9
14;184.987;0
14;1194.78;2
14;60.8986;2
14;6995.69;3
14;61.1037;10
14;175.875;7
14;64.1651;3
14;111.25;10
14;2684.44;3
14;357.25;3
14;61.8225;4
14;367.873;4
14;69.9754;6
14;308.853;1
14;1386.76;1
14;58.2836;6
14;232.409;4
14;876.079;4
14;85.0936;1
14;59.1514;5
14;87.1023;7
14;61.4241;3
14;143.774;3
14;61.9487;7
14;55.3714;2
14;126.99;10
14;277.242;7
15;2395.64;5
15;4631.29;9
15;1783.79;1
15;109.458;8
15;340.707;2
15;2288.03;4
15;62.6819;4
15;153.486;8
15;74.7264;8
15;64.8556;8
15;435.357;3
15;78.8904;8
15;87.6964;3
15;163.504;7
15;89.7931;6
15;85.2363;7
15;347.64;6
15;217.568;8
15;17009.1;4
15;179.857;10
15;548.25;0
15;3961.37;4
15;10793.2;7
15;123.564;5
15;238.858;6
15;63.9431;5
15;92.1677;7
15;69.2055;1
15;94.9009;5
15;2134.11;3
15;58.7462;6
15;97.8364;7
15;73.8611;7
15;162.293;5
15;123.12;8
15;72.5569;6
15;70.3214;7
15;102.229;4
15;91.4184;8
15;70.1502;4
15;404.193;5
15;314.065;4
15;956.837;2
15;71.1801;9
15;71.2347;6
15;163.446;3
15;125.221;5
15;68.159;3
15;134.76;1
15;1763.05;5
15;492.212;4
15;580.031;2
15;74.3888;2
15;89.9874;5
15;166.299;5
15;212.114;2
15;6289.95;5
15;85.3481;7
15;75.7599;3
15;80.7571;7
15;77.441;4
15;251.157;4
15;75.7422;5
15;93.7733;5
15;97.0021;11
15;365.165;8
15;180.231;2
15;1592.37;2
15;192.785;3
15;141.662;3
15;98.7392;9
15;180.789;3
15;138.19;7
15;1320.77;4
15;98.7571;9
15;1422.6;4
15;99.7116;8
15;118.928;6
15;476.141;2
15;62.1383;4
15;64.2053;5
15;125.215;9
15;58.3596;5
15;98.7029;4
15;2165.35;6
15;63.541;8
15;60.7192;8
15;110.218;3
15;939.199;2
15;207.74;4
15;400.14;4
15;186.776;4
15;1198.22;5
15;69.8479;2
15;71.287;10
15;87.5104;8
15;67.769;3
15;1984.01;2
15;234.096;4
15;98.4065;3
16;560.401;9
16;85.4623;3
16;70.198;5
16;336.073;7
16;67.1681;3
16;84.5328;5
16;258.105;6
16;411.81;3
16;63.4967;6
16;122.333;4
16;154.351;3
16;139.724;7
16;109.512;4
16;2541.77;6
16;3505.1;4
16;95.9653;10
16;161.837;2
16;187.981;8
16;1779.38;8
16;61.4549;9
16;77.2686;5
16;65.1008;8
16;71.1334;1
16;250.907;6
16;4449.58;5
16;66.5813;5
16;2468.2;2
16;176.03;7
16;4594.64;6
16;94.2986;11
16;70.7152;4
16;536.96;3
16;892.627;4
16;341.647;4
16;101.946;6
16;111.134;10
16;64.3124;4
16;185.161;6
16;234.632;2
16;90.9114;6
16;2205.02;3
16;103.473;4
16;71.8099;8
16;90.5815;4
16;99.6041;11
16;244.04;4
16;84.2354;4
16;119.21;10
16;431.983;3
16;1304.93;3
16;52.6336;7
16;2369.26;3
16;67.9821;6
16;218.451;9
16;79.2608;3
16;78.1855;8
16;74.18;6
16;73.8726;3
16;130.587;6
16;64.1924;10
16;159.152;3
16;194.064;9
16;1142.67;1
16;1534.74;7
16;66.7781;7
16;4784.35;11
16;131.313;9
16;369.546;3
16;68.1084;9
16;95.1005;6
16;6527.13;4
16;1204.09;3
16;61.8587;5
16;76.1824;3
16;141.105;6
16;66.3487;9
16;1996.44;6
16;1875.92;2
16;85.9962;7
16;72.9763;3
16;67.0101;4
16;1126.59;4
16;153.167;1
16;82.3248;5
16;336.839;2
16;79.1208;8
16;559.932;5
16;82.1322;10
16;174.18;4
16;683.474;3
16;104.294;4
16;5684.68;4
16;23689.9;8
16;116.555;5
16;478.692;7
16;2281.72;7
16;959.492;3
16;89.1148;4
16;81.3321;6
16;5328.14;3
17;316.935;11
17;8484.41;2
17;660.648;3
17;87.8336;7
17;1899.63;3
17;78.9477;7
17;84.4531;5
17;754.098;6
17;206.341;5
17;8009.35;6
17;147.382;5
17;227.188;4
17;115.516;4
17;67.5173;12
17;187.323;9
17;8505.72;4
17;68.495;3
17;283.868;3
17;81.109;3
17;87.0644;3
17;75.5452;3
17;2655.94;8
17;7663.85;3
17;104.532;9
17;1454.42;3
17;125.658;4
17;62.6524;7
17;59.6419;4
17;69.9117;10
17;293.65;3
17;624.735;7
17;158.374;7
17;360.107;6
17;83.5342;4
17;2313.31;1
17;76.5515;7
17;146.734;7
17;266.098;6
17;278.551;5
17;90.229;8
17;244;6
17;87.8278;4
17;90.4912;5
17;71.0612;10
17;76.3564;9
17;1583.81;9
17;28910.3;1
17;9363.84;7
17;3002.3;7
17;416.275;2
17;79.1719;3
17;150.365;2
17;457.659;7
17;346.726;4
17;171.4;7
17;117.881;3
17;5392.5;8
17;3111.81;7
17;166.594;9
17;92.7295;2
17;167.073;3
17;527.364;2
17;263.222;8
17;1480.61;11
17;76.6025;8
17;80.8617;11
17;104.278;4
17;65.0579;5
17;1713.07;10
17;92.5262;5
17;131.419;7
17;655.47;6
17;497.312;6
17;91.1152;4
17;76.645;6
17;5969.06;3
17;10915.9;2
17;129.314;8
17;5678.4;4
17;1133.74;4
17;893.088;2
17;1617.74;8
17;147.481;6
17;68.604;9
17;78.3871;5
17;76.4565;8
17;192.012;4
17;3188.23;6
17;97.5622;5
17;67.4876;9
17;86.7115;8
17;99.9044;7
17;9036.66;6
17;255.298;2
17;339.957;9
17;89.7461;8
17;1699.03;3
17;88.4506;4
17;1465.12;2
17;104.624;12
18;81.7079;7
18;193.121;8
18;68.6947;9
18;147.728;3
18;74.3193;6
18;109.652;6
18;79.6653;6
18;360.515;1
18;223.737;1
18;5188.14;11
18;171.384;7
18;156.308;6
18;101.911;14
18;3425.12;6
18;1149.22;4
18;6169.44;6
18;91.8446;6
18;3371.74;4
18;84.2742;10
18;158.95;10
18;85.0475;9
18;76.9567;9
18;139.156;9
18;1527.92;4
18;734.038;3
18;3557.49;7
18;154.525;3
18;121.441;9
18;174.842;4
18;60.4937;8
18;349.965;7
18;396.243;7
18;1130.22;8
18;119.645;2
18;12425.8;1
18;244.314;12
18;671.728;10
18;62.9541;10
18;66.2794;2
18;83994.7;6
18;182.758;9
18;493.333;10
18;191.015;3
18;867.788;3
18;557.275;5
18;88.7974;7
18;431.167;4
18;416.835;4
18;966.913;3
18;404.128;2
18;71.7085;10
18;5369.55;4
18;2682.35;9
18;1754.71;2
18;6543.47;3
18;5249.61;3
18;643.111;4
18;112.525;8
18;83.1028;4
18;4297.76;6
18;73.0381;6
18;70.7042;10
18;45663.3;6
18;91.3663;8
18;928.78;3
18;172.171;10
18;5327.33;4
18;87.1765;9
18;12567.5;7
18;720.737;7
18;12530;2
18;155.059;7
18;825.36;8
18;3998.32;5
18;337.274;9
18;384.802;3
18;33937.7;8
18;21502.8;6
18;4799.44;6
18;160.527;3
18;334.952;4
18;95.5215;12
18;396.847;3
18;175.022;4
18;507.106;5
18;268.765;6
18;6134.11;6
18;695.58;7
18;6933.86;6
18;308.087;5
18;469.689;8
18;27670.9;5
18;5727.86;7
18;63.9524;7
18;133.635;7
18;118.696;6
18;224.275;6
18;1071.47;5
18;81.0667;8
18;85.4617;2
19;282.074;15
19;76.1785;10
19;81.8544;11
19;215.995;6
19;680.502;6
19;105.541;6
19;356.93;6
19;83.8728;5
19;2794.27;3
19;99.5446;5
19;4235.57;6
19;141.97;8
19;121.401;3
19;261.85;0
19;91.4116;4
19;23127;0
19;500.814;5
19;3426.35;8
19;149.826;8
19;9661.39;4
19;273.861;9
19;1261.82;5
19;25068.3;4
19;168.303;5
19;153.888;9
19;333.966;6
19;165.266;8
19;74.4466;7
19;3242.39;4
19;331.865;6
19;82.0919;5
19;379.275;5
19;154.528;9
19;1040.04;6
19;505.843;4
19;4098.48;10
19;95.015;3
19;96.0926;7
19;20145.7;2
19;1014.92;6
19;103.632;5
19;83.678;5
19;78.6414;7
19;253.057;6
19;413.672;3
19;3529.01;11
19;711.935;4
19;907.939;8
19;1487.84;2
19;1681.03;12
19;1796.46;3
19;757.558;6
19;348.906;7
19;4465.22;3
19;74.958;4
19;264.16;3
19;77.9233;9
19;537.299;10
19;180.582;10
19;1013.5;9
19;111.699;11
19;82.4292;12
19;159.379;8
19;67.7881;10
19;37182.1;4
19;86.4042;5
19;3296.01;4
19;221.083;8
19;115.345;10
19;109.348;18
19;937.917;7
19;1787.71;4
19;218.242;4
19;174.183;8
19;13513.1;7
19;7446.23;1
19;21623.4;3
19;170.196;3
19;184.047;6
19;3338.58;3
19;76.3181;10
19;301.492;2
19;76.444;8
19;8232.85;7
19;8620.37;2
19;82.577;9
19;110.402;6
19;3130.06;7
19;18115.7;6
19;252.71;8
19;10091.2;9
19;253.01;7
19;246.886;9
19;828.901;7
19;8998.35;2
19;325.195;9
19;1198.59;2
19;13464.6;6
19;1283.33;1
19;26476.4;6
20;112.074;8
20;267.126;8
20;453.44;2
20;1269.81;4
20;715.296;6
20;88.5972;2
20;142.467;12
20;3809.42;4
20;27011.2;3
20;295.691;3
20;1912.76;10
20;422.481;1
20;160.895;8
20;124.44;7
20;234.804;3
20;64272.4;10
20;146.046;14
20;417.644;3
20;24316.9;6
20;97.0646;9
20;329044;6
20;13068.5;15
20;2345.79;10
20;97.2945;3
20;100.757;11
20;1037.38;5
20;147.646;10
20;179.749;8
20;114.584;6
20;70301.7;4
20;244.871;8
20;1908.74;1
20;413912;10
20;580.364;4
20;70.5456;10
20;6164.45;6
20;109.836;14
20;416.092;10
20;252.315;11
20;39560.9;4
20;81.7782;10
20;104.599;8
20;93.5548;10
20;95.8624;10
20;2798.68;8
20;31609;5
20;147247;4
20;4721.57;11
20;258.059;6
20;89.9296;12
20;105.329;7
20;162.671;6
20;107863;7
20;1175.21;3
20;2323.41;7
20;2294.39;11
20;2978.24;3
20;1700.79;9
20;2266.47;3
20;115.778;6
20;136.242;9
20;172.205;6
20;1597.72;4
20;25360.2;4
20;1025.71;5
20;206.093;14
20;743.973;4
20;2397.8;9
20;83.2821;12
20;128.021;8
20;1986.36;3
20;13058.4;5
20;10213.1;10
20;131.82;7
20;4362.86;3
20;435.157;5
20;55019.9;4
20;2363.73;3
20;69.4676;8
20;7932.79;4
20;28646.8;3
20;82028.3;9
20;578.769;8
20;73529.4;7
20;146.792;9
20;6788.23;10
20;207.759;7
20;3550.1;2
20;81.9257;10
20;845.573;11
20;9367.32;6
20;66.8433;9
20;113.21;4
20;3247.39;1
20;3339.58;8
20;2682.12;11
20;275.06;9
20;14742.4;5
20;86.6961;11
20;325.519;7
