free choice net
n_places;milliseconds;valid_transitions
18;4123.62;9
18;994.748;23
18;856.927;10
18;216.377;3
18;78.799;17
18;113.033;7
18;148.959;4
18;12236.1;8
18;78.167;6
18;81.3666;19
18;79.9781;29
18;73.0247;19
18;71.7562;16
19;83.8262;7
19;176.291;9
19;137.994;16
19;256.8;8
19;79.2664;4
19;1915.43;19
19;97.0953;13
19;2270.93;5
19;117.416;10
19;145.758;13
19;2249.71;4
19;224.559;5
19;734.136;3
19;8274.81;15
19;114.934;6
19;244.669;9
19;3066.72;9
19;153.964;11
19;84.3721;18
19;81.1463;5
19;92.5844;15
19;1403.37;10
19;164.952;10
19;97.4875;3
19;7872.6;10
19;1041.76;13
19;12376.6;4
19;80.774;10
19;71.5823;32
19;905.569;13
19;4511.31;10
19;341.324;12
19;190.948;10
19;1536.85;4
19;200.092;14
19;162.023;13
19;386.446;1
19;54355.4;12
19;196.21;15
19;956.025;6
19;1.50329e+06;3
19;2025.6;5
19;306.903;3
19;115.891;11
19;328.023;12
19;112.036;14
19;161.336;14
19;65619.3;8
19;20356.1;5
19;1447.02;10
19;308.564;12
19;438.72;12
19;67.2334;3
19;295684;3
19;102.851;16
19;96.9661;17
19;480.775;28
19;131.915;15
19;151.134;14
19;195.927;1
19;568.985;11
19;887.617;7
19;254.041;9
19;912.164;12
19;6296.77;12
19;2271.22;4
19;106.072;8
19;72.5121;9
19;96.3398;0
19;262.201;11
19;118.727;4
19;112.229;13
19;59489.1;9
19;1480.23;7
19;19431.7;4
19;135.481;9
19;112.828;17
19;4178.93;9
19;21336.7;4
19;9681.01;11
19;55.4014;4
19;95.9514;14
19;109.529;15
19;2561.99;10
19;191.847;11
19;104.783;6
19;83.917;8
19;3095.52;2
19;28204.4;6
19;529.414;6
19;177.047;6
19;99.913;12
19;132.422;17
19;97.2668;8
19;5937.26;7
19;3371.39;5
19;288.343;16
19;82.7274;18
19;425.024;9
19;22769.1;8
20;1475.56;10
20;1918.07;22
20;388.025;24
20;10528.6;1
20;82.5675;21
20;833.113;10
20;18101.6;3
20;131.048;19
20;105.516;14
20;3593.53;2
20;135.723;8
20;15126.4;10
20;20556.1;14
20;1344.71;10
20;86.514;21
20;75.9211;8
20;133979;8
20;86.8327;14
20;2476.55;6
20;15180.3;5
20;19669.4;6
20;2548.65;17
20;126.121;16
