n_places;milliseconds;valid_transitions
11;90.5367;0
11;90.1546;0
11;92.5416;0
11;91.2494;0
11;89.526;7
11;174.379;6
11;506.134;0
11;236.27;0
11;82.5196;0
11;96.0693;0
11;56.4653;3
11;83.57;0
11;89.9947;0
11;92.8446;0
11;90.9714;0
11;96.5705;0
11;84.2366;0
11;92.7948;0
11;49.11;2
11;96.3012;0
11;95.4673;0
11;91.814;0
11;110.774;1
11;65.7347;3
11;95.5982;0
11;94.2756;0
11;92.0122;0
11;92.8078;0
11;84.4913;0
11;124.054;6
11;88.8368;0
11;63.8643;1
11;90.2788;0
11;94.6454;5
11;93.5572;0
11;92.7821;0
11;107.51;14
11;91.3613;0
11;89.4456;0
11;93.6667;0
11;1036.31;2
11;93.6196;0
11;59.1864;16
11;37.2898;3
11;314.047;1
11;91.4524;0
12;107.437;0
12;106.995;0
12;88.5267;0
12;74.6814;2
12;216.442;2
12;106.996;0
12;88.3577;1
12;64.342;3
12;777.013;1
12;107.073;0
12;194.113;2
12;91.3906;0
12;107.263;0
12;88.1231;4
12;107.029;0
12;386.87;4
12;101.863;3
12;92.1921;15
12;100.674;4
12;92.1548;1
12;589.2;3
12;109.61;4
12;431.273;4
12;107.461;0
12;107.058;0
12;108.721;0
12;286.326;2
12;94.1657;6
12;106.906;0
12;587.226;9
12;107.282;0
12;107.141;0
12;88.4261;0
12;92.6195;2
12;91.709;0
12;109.671;0
12;110.089;0
12;77.0878;6
12;107.025;0
12;73.5894;3
12;107.22;0
12;88.0318;0
12;91.0602;0
12;88.1105;0
12;107.504;0
12;107.217;0
12;64.4668;0
12;101.729;3
12;86.8766;9
12;107.725;0
12;64.5332;2
12;71.2817;7
12;90.7554;0
12;650.087;0
12;105.81;0
12;1524.73;1
12;1493.02;3
12;107.501;3
12;189.334;9
12;313.379;15
12;77.7706;1
12;107.69;2
12;113.354;3
12;173.247;8
12;109.861;0
12;106.317;8
12;91.8567;0
12;107.235;0
12;253.756;3
12;106.933;0
12;107.021;0
12;72.8128;6
12;106.847;0
12;90.2107;0
12;183.536;1
12;99.7041;3
12;91.2168;0
12;106.861;0
12;58.5641;3
12;107.12;0
12;90.8967;0
12;90.1972;5
12;169.799;0
12;104.177;5
12;106.448;0
12;107.115;0
12;386.056;1
12;92.141;0
12;110.132;0
12;110.017;0
12;93.8595;0
12;109.926;0
12;3264.4;3
12;112.436;3
12;90.8242;8
12;110.12;0
12;109.864;0
12;109.86;0
12;672.686;4
12;109.913;0
13;99.4168;0
13;76.352;1
13;101.006;0
13;101.143;0
13;640.804;2
13;454.453;0
13;104.165;3
13;97.7033;0
13;158.094;1
13;96.8649;0
13;104.816;8
13;102.465;0
13;96.4092;0
13;98.0776;0
13;289.181;3
13;97.4135;0
13;2015.63;5
13;113.121;5
13;97.9691;0
13;99.4784;0
13;56.7554;3
13;94.0168;0
13;95.1963;0
13;85.2087;6
13;97.8972;0
13;97.2045;0
13;4396.56;9
13;94.3708;0
13;94.7859;0
13;96.9997;0
13;98.8973;0
13;169.084;4
13;109.563;2
13;79.3858;6
13;100.579;1
13;105.579;6
13;123.079;4
13;96.8513;0
13;99.3977;0
13;96.3992;0
13;96.0013;0
13;81.4622;4
13;2227.38;9
13;118.297;2
13;639.059;5
13;1487.37;0
13;1107.39;4
13;94.0885;0
13;93.4157;9
13;72.2663;7
13;97.9852;0
13;68.5378;6
13;97.291;0
13;203.488;3
13;80.8271;1
13;84.8988;8
13;93.5697;0
13;100.021;0
13;1124.38;5
13;99.084;0
13;294.727;2
13;97.1193;10
13;74.3073;1
13;98.9944;0
13;72.2438;9
13;650.192;3
13;93.2989;0
13;103.271;0
13;124.839;9
13;104.17;0
13;102.232;0
13;399.306;4
13;280.771;1
13;101.435;0
13;93.0021;1
13;103.213;0
13;99.1123;0
13;76.1624;6
13;137.701;9
13;128.592;6
13;94.8969;0
13;80.1577;11
13;365.71;0
13;86.4443;3
13;2791.21;2
13;102.744;0
13;222.805;5
13;96.2099;2
13;125.58;1
13;196.777;3
13;98.0499;0
13;157.703;5
13;100.628;0
13;111.671;15
13;96.7868;0
13;102.617;0
13;5615.65;1
13;212.988;1
13;157.81;8
13;101.014;0
14;108.835;0
14;105.243;0
14;117.402;3
14;105.287;12
14;110.511;7
14;56.9767;39
14;106.497;0
14;137.049;6
14;107.284;0
14;108.449;0
14;106.392;0
14;340.165;2
14;76.8747;7
14;106.526;0
14;580.126;1
14;108.734;0
14;178.311;2
14;111.793;4
14;66.7566;5
14;495.356;13
14;4948.79;2
14;127.593;2
14;110.101;0
14;107.596;0
14;111.236;0
14;108.288;0
14;118.54;2
14;1215.36;6
14;109.192;0
14;108.989;0
14;3579.47;9
14;110.999;0
14;116.075;3
14;740.146;8
14;104.253;0
14;97.2641;7
14;928.601;4
14;73.9646;6
14;103.144;0
14;109.527;0
14;110.456;0
14;79.1104;19
14;89.2609;2
14;488.818;0
14;77.1189;2
14;107.571;0
14;101.853;0
14;56.8354;4
14;111.703;0
14;106.51;0
14;107.093;0
14;2257.22;1
14;96.5555;2
14;4126.52;0
14;281.175;11
14;108.35;0
14;109.361;0
14;70.4484;34
14;207.621;2
14;107.736;0
14;1167.26;4
14;2335.21;1
14;86.0568;1
14;108.25;0
14;113.991;12
14;107.129;0
14;108.244;0
14;188.541;3
14;110.528;0
14;111.653;8
14;1295.72;1
14;101.344;0
14;107.064;0
14;98.035;2
14;110.138;0
14;110.049;0
14;107.909;0
14;182.619;17
14;109.992;0
14;107.19;0
14;70.6503;35
14;86.7927;2
14;106.941;0
14;112.977;0
14;90.2527;9
14;686.325;0
14;129.343;1
14;112.218;0
14;113.649;0
14;110.274;0
14;171.345;8
14;74.3465;0
14;112.494;0
14;102.915;1
14;712.025;2
14;114.171;0
14;90.77;3
14;108.492;0
14;522.848;4
14;7127.51;6
15;208.125;0
15;126.447;0
15;1279.41;4
15;126.583;0
15;339.504;1
15;127.456;4
15;4775.39;3
15;126.806;0
15;108.034;0
15;91.8709;14
15;121.178;5
15;7454.74;7
15;126.045;0
15;720.536;8
15;111.496;0
15;1068.57;4
15;96.397;8
15;100.123;4
15;126.636;0
15;126.913;0
15;126.334;0
15;108.23;0
15;124.676;9
15;111.022;0
15;110.618;0
15;72.943;5
15;103.563;3
15;126.808;0
15;126.958;0
15;126.628;0
15;154.074;7
15;974.886;5
15;126.477;0
15;695.459;1
15;1845.51;3
15;189.377;3
15;79.4455;10
15;126.949;0
15;132.232;10
15;1367.71;1
15;5869.24;3
15;111.352;0
15;136.105;20
15;1104.94;4
15;188.684;3
15;110.76;6
15;109.294;0
15;3067.58;3
15;81.0109;15
15;132.336;4
15;1692.26;7
15;108.289;11
15;118.621;7
15;878.047;3
15;126.616;0
15;110.594;0
15;34267.3;0
15;109.56;0
15;117.142;6
15;29827.2;3
15;126.987;0
15;127.52;0
15;137.705;5
15;105.645;4
15;116.428;5
15;171.443;9
15;100.658;7
15;107.803;2
15;65.2101;3
15;161.345;2
15;126.489;0
15;126.344;0
15;127.07;0
15;108.227;0
15;126.451;0
15;126.811;0
15;107.717;0
15;103.065;4
15;109.824;0
15;108.744;0
15;126.444;0
15;98.7212;7
15;134.253;2
15;126.357;0
15;2180.44;0
15;815.428;3
15;126.653;0
15;122.42;0
15;608.223;4
15;121.897;6
15;645.517;13
15;66.647;10
15;126.829;0
15;113.425;0
15;1594.1;9
15;108.412;13
15;330.512;7
15;126.808;0
15;157.842;5
15;274.385;3
16;87.389;21
16;419.305;8
16;124.311;0
16;468.527;4
16;1782.44;1
16;428.382;3
16;97.185;8
16;124.598;0
16;139.731;5
16;113.935;2
16;94.3276;16
16;157.368;3
16;117.229;0
16;115.069;0
16;94.3344;12
16;121.233;12
16;236.971;8
16;122.968;0
16;176.238;3
16;121.56;0
16;704.341;4
16;118.643;0
16;122.09;0
16;118.019;0
16;115.82;0
16;891.638;2
16;122.736;0
16;116.029;2
16;120.273;0
16;618.055;0
16;121.907;0
16;313.076;3
16;112.179;0
16;121.987;0
16;243.981;5
16;125.898;0
16;315.674;4
16;118.794;0
16;123.344;0
16;119.069;0
16;1947.74;6
16;1784.66;2
16;114.648;0
16;2780.38;6
16;1088.65;2
16;117.346;0
16;125.08;0
16;104.538;9
16;85.8742;6
16;119.56;4
16;121.524;0
16;121.2;0
16;141.092;2
16;107.394;12
16;117.864;7
16;96.7047;12
16;157.05;17
16;125.005;0
16;214.571;1
16;38786.9;3
16;12847.5;8
16;118.907;0
16;541.218;3
16;2715.78;9
16;136.879;3
16;113.74;0
16;347.377;11
16;800.024;4
16;125.85;0
16;107.812;1
16;113.794;0
16;103.352;5
16;188.952;3
16;652.15;0
16;96.676;4
16;115.475;6
16;115.232;3
16;116.641;21
16;124.603;0
16;120.46;0
16;72.0936;13
16;120.512;5
16;168.548;14
16;119.934;0
16;12979.4;1
16;27026.6;4
16;894.054;8
16;116.603;5
16;144.605;4
16;90.4658;15
16;119.854;0
16;565.659;5
16;265.079;1
16;87.3453;8
16;117.599;0
16;209.496;0
16;5263.37;5
16;3256.41;7
16;107.904;5
16;127.174;33
17;130.132;0
17;131.827;0
17;190.311;5
17;690.619;4
17;74.0128;16
17;127.11;0
17;61968.2;1
17;178.356;5
17;93.0992;18
17;128.787;0
17;164.574;0
17;130.697;0
17;30211.5;5
17;132.725;0
17;114.367;10
17;390.984;1
17;131.883;0
17;127.136;0
17;121.111;0
17;145.803;3
17;392.537;2
17;171.928;7
17;3387.21;7
17;44171.8;2
17;124.225;0
17;134.729;0
17;91.4042;31
17;304.087;8
17;132.833;9
17;135.295;5
17;127.236;0
17;258.647;3
17;136.301;7
17;16296.8;1
17;18600.9;4
17;133.902;0
17;1717.1;7
17;122.199;0
17;124.262;21
17;128.375;0
17;189.804;4
17;116.607;16
17;129.276;0
17;7178.09;1
17;79.0354;13
17;140.593;6
17;101.165;15
17;86.669;16
17;135.461;1
17;445.091;3
17;123.386;0
17;152.938;6
17;128.971;22
17;126.157;0
17;1295.08;1
17;160.052;1
17;106.053;7
17;1969.06;2
17;129.633;0
17;132.843;0
17;368.786;7
17;363.866;5
17;130.698;0
17;141.028;12
17;131.287;0
17;310.889;1
17;131.552;0
17;19496.9;0
17;219.593;2
17;132.084;0
17;130.923;0
17;404.697;10
17;174.371;11
17;169.298;8
17;132.099;0
17;130.991;0
17;4428.94;0
17;4162.55;4
17;127.28;0
17;92.128;6
17;130.022;0
17;129.186;0
17;154.288;1
17;126.318;0
17;86.2489;18
17;128.995;0
17;129.538;0
17;126.752;0
17;135.871;0
17;124.104;8
17;224.63;1
17;44571.6;1
17;128.744;0
17;122.489;0
17;91.9887;7
17;28060.9;4
17;132.175;1
17;120.814;0
17;106.255;6
17;100.425;6
18;126.148;0
18;135.484;3
18;142.468;0
18;6577.44;3
18;139.621;2
18;145.794;12
18;140.131;0
18;45030.1;3
18;142.85;0
18;2766.42;6
18;143.079;0
18;165.708;8
18;142.419;0
18;101.752;8
18;142495;2
18;125.353;0
18;142.179;0
18;141.579;0
18;143.016;0
18;116.904;12
18;132.682;12
18;40576;2
18;131.684;9
18;81.1028;8
18;256.37;1
18;102.982;13
18;18972.9;0
18;246.119;3
18;141.907;0
18;142.814;0
18;2383.93;4
18;126.749;0
18;108.987;13
18;142.155;0
18;127.368;0
18;2982.42;2
18;107.351;17
18;105.709;9
18;125.174;0
18;126.809;0
18;130.148;7
18;127.87;0
18;190.622;5
18;12316;3
18;142.649;0
18;130.573;0
18;113.188;22
18;196.046;8
18;7838.08;3
18;114.478;12
18;197.383;14
18;2110.23;10
18;153.391;6
18;144.061;0
18;413.97;4
18;705.404;8
18;135.976;4
18;144.18;0
18;143.851;0
18;129.329;5
18;102.332;4
18;127.278;0
18;143.158;0
18;192.108;7
18;185.15;3
18;125.268;0
18;112.924;5
18;128.017;0
18;127.84;0
18;782.225;4
18;11031.5;3
18;106.339;12
18;142.23;0
18;113.369;5
18;142.606;1
18;61189.5;0
18;203.3;7
18;257.572;7
18;143.759;0
18;127.757;0
18;15442.2;3
18;128.685;0
18;189.066;20
18;81087.3;3
18;143.599;0
18;125.549;4
18;115.358;7
18;143.862;0
18;144.241;0
18;119.682;12
18;1530.57;2
18;9384.95;4
18;130.08;11
18;372.826;9
18;143.631;0
18;3055.59;6
18;153.994;4
18;129.782;0
18;1327.83;1
18;144.014;0
19;141.188;1
19;129.48;0
19;133.166;0
19;2825.51;4
19;103.531;11
19;10381.3;1
19;155.171;3
19;142.313;10
19;134.479;0
19;121.795;10
19;103.505;6
19;134.412;0
19;136.722;0
19;84799;4
19;142.647;4
19;137.47;0
19;137.062;0
19;133.981;0
19;65452.2;3
19;131.541;0
19;941.027;7
19;172.236;13
19;135.151;0
19;560.47;6
19;134.499;0
19;149.937;20
19;86537.2;1
19;136.583;0
19;128.247;0
19;129.846;0
19;7315.27;3
19;3252.29;11
19;116.502;6
19;1001.59;3
19;132.435;0
19;1210.44;10
19;1213.6;9
19;180.12;15
19;136.358;0
19;122.015;11
19;406.043;9
19;135.317;0
19;133.995;0
19;125.255;13
19;195.238;2
19;350.297;4
19;131.847;0
19;149.324;7
19;132.143;0
19;135.849;0
19;1344.78;1
19;137.748;0
19;136.019;0
19;83.3789;12
19;135.539;0
19;4932.31;3
19;5903.3;8
19;391.516;3
19;131.374;0
19;13900.3;5
19;10845.3;1
19;445.555;4
19;112.626;6
19;114.45;5
19;22302.3;2
19;133.739;0
19;745.927;2
19;127.375;0
19;186.179;1
19;2398.22;2
19;137.085;0
19;379.03;5
19;146.589;3
19;159.926;4
19;129.823;0
19;135.051;0
19;132.757;0
19;240.972;4
19;134.513;0
19;136.159;0
19;128.196;0
19;515.769;2
19;137.067;0
19;199.078;4
19;11674.7;2
19;352.499;7
19;119.427;15
19;138.958;0
19;131.877;0
19;585.065;6
19;111.107;5
19;135.628;0
19;2583.87;12
19;270.911;3
19;137.599;0
19;135.277;0
19;130.927;0
19;1624.48;3
19;2700.6;3
19;131.721;0
20;136.771;0
20;142.321;0
20;143.348;0
20;156.082;16
20;127.927;12
20;1224.22;9
20;1462.99;3
20;176.255;4
20;143.623;0
20;139.842;0
20;119.685;6
20;135.676;0
20;37740;2
20;107369;1
20;192.281;10
20;140.337;0
20;142.773;0
20;128.874;19
20;132.079;4
20;58572.4;10
20;348.328;4
20;165.223;6
20;149.778;5
20;2199.24;3
20;145.986;0
20;243.845;14
20;174.603;13
20;324.411;15
20;7018.69;0
20;2644.65;7
20;143.954;0
20;1542.64;3
20;150.752;3
20;251.091;20
20;1206.91;8
20;371.057;4
20;147.298;0
20;307.725;5
20;148.192;0
20;145.871;0
20;143.103;0
20;348.106;5
20;7447.25;6
20;138.626;0
20;11448;1
20;489.079;1
20;1073.72;1
20;252.222;6
20;146.758;16
20;254.11;9
20;484.695;6
20;143.994;0
20;7757.35;8
20;138.068;0
20;205807;4
20;143.307;3
20;970.05;3
20;147.042;0
20;137.587;0
20;452.652;2
20;135.733;0
20;2574.38;5
20;197.999;1
20;177.678;5
20;134.137;11
20;85.6283;20
20;145.376;3
20;65566.5;1
20;103.806;11
20;177.939;4
20;488.735;1
20;7457.34;18
20;122.193;4
20;432.83;3
20;145.256;0
20;19004.7;1
20;659.859;4
20;173.656;16
20;3124.98;10
20;144.689;0
20;138.711;3
20;1049.46;4
20;126.332;5
20;102.589;11
20;130.037;0
20;136.384;0
20;142.401;0
20;453.829;3
20;127.334;15
20;132.66;0
20;7754.79;1
20;2674.59;4
20;125375;0
20;129.641;0
20;1468.59;5
20;270.57;7
20;345.476;10
20;140.512;0
20;137.035;0
20;200.405;6
