n_places;milliseconds;milliseconds_n_at_once;valid_transitions
20;94.2645;184.755;1
20;105.738;105.689;4
20;122.786;128.347;4
20;1405.45;1220.68;8
20;114.922;239.459;5
20;110.297;110.229;6
20;831.271;268.288;7
20;165.466;38349.4;6
20;108.64;228.37;11
20;77.5421;77.5229;10
20;243.717;416.381;14
20;83.4416;83.3965;11
20;108.954;108.975;6
20;93.6639;93.7009;7
20;157.636;139.775;8
20;238.608;167.397;7
20;139.675;170.971;3
20;609.646;219.33;9
20;113.265;391.352;2
20;84.9604;84.9244;3
20;71.4928;71.4324;4
20;471.674;156.214;3
20;103.467;103.459;11
20;114.311;114.296;7
20;132.365;132.08;9
20;74.4257;74.5562;10
20;7870.02;7854.03;7
20;138.22;117.314;3
20;91.382;91.0288;4
20;112.047;180.678;4
20;189.866;379.602;4
20;195.849;137.303;6
20;130.654;195.676;8
20;89.7614;89.5868;6
20;153.063;181.383;10
20;160.035;111.133;3
20;267.496;558.685;8
20;190.692;194.453;1
20;78.0569;78.8256;6
20;248.061;251.453;10
20;65.9256;72.9579;6
20;74.5888;74.6164;5
20;141.472;585.049;7
20;425.823;373.331;7
20;170.122;88.6354;10
20;2013.42;1092.23;7
20;175.775;174.397;6
20;107.649;280.877;2
20;1146.95;1212.95;6
20;498.275;495.087;7
20;89.7672;89.6803;7
20;95.6054;94.2484;6
20;660.878;705.41;5
20;195.276;206.981;10
20;96.4505;96.3188;3
20;77.5258;74.5608;13
