n_places;milliseconds;milliseconds_n_at_once;valid_transitions
16;521.121;92.0067;7
16;80.4303;89.5565;3
16;67.0374;66.921;10
16;63.6647;65.5674;15
16;63.8427;63.783;4
16;109.03;185.003;8
16;154.654;401.036;5
16;330.642;155.982;7
16;58.5846;74.1147;3
16;79.0829;81.8455;14
16;64.191;98.7859;1
16;139.418;115.958;4
16;74.3382;80.3881;7
16;75.9553;75.9393;4
16;72.2502;71.6375;13
16;67.4381;69.9045;0
16;67.5711;67.501;15
16;194.047;216.513;2
16;1314.43;1246.29;9
16;77.1164;72.7049;5
16;69.9275;68.5675;9
16;653.064;853.038;4
16;90.6141;93.6366;9
16;848.183;94.5304;3
16;76.951;76.863;4
16;74.7385;74.687;4
16;101.314;104.598;10
16;65.9818;65.8828;16
16;72.9622;74.4591;2
16;73.1331;73.1321;10
16;89.5156;97.6129;8
16;84.5313;82.4061;6
16;1923.93;997.956;3
16;72.2721;71.7534;17
16;97.8872;97.8359;15
16;78.9766;66.1431;0
16;192.618;193.093;12
16;60.1353;60.0888;4
16;66.2152;65.8474;4
16;75.6977;76.0525;21
16;85.1282;85.0203;13
16;65.9992;74.6011;14
16;342.054;127.175;7
16;117.989;132.259;5
16;60.4804;60.4061;7
16;76.3124;87.1784;6
16;125.869;125.558;2
16;72.9366;72.8694;19
16;139.497;139.447;15
16;4729.67;2435.01;5
16;79.5201;66.1724;4
16;92.4889;106.698;10
16;74.3823;72.9152;21
16;68.4118;68.3572;4
16;56.5579;56.5016;9
16;89.3375;88.4752;10
16;194.573;469.181;7
16;145.13;164.632;4
16;67.5665;69.5685;12
16;115.164;75.472;5
16;78.0522;78.4359;11
16;81.1134;80.0055;9
16;65.6949;77.1402;0
16;211.819;81.8123;9
16;122.183;122.08;9
16;68.7542;67.2626;7
16;156.035;791.775;12
16;60.9499;60.92;7
16;66.5929;66.577;6
16;85.9047;85.887;15
16;89.0357;88.944;6
16;79.8228;80.2855;10
16;817.489;753.58;6
16;96.1073;397.06;2
16;75.7323;75.7828;3
16;95.6386;533.386;8
16;96.7766;96.7014;7
16;66.7346;66.7533;5
17;94.8691;164.549;2
17;70.8088;69.72;6
17;60.9121;60.9497;1
17;79.3221;77.4388;6
17;177.077;468.242;3
17;69.438;78.9357;15
17;111.994;147.452;7
17;73.328;67.4868;3
17;56.3649;56.3022;10
17;189.456;1742.5;2
17;65.421;65.4439;8
17;85.1715;67.8692;3
17;114.813;120.703;19
17;80.0449;78.1742;6
17;72.0189;72.8144;5
17;91.9078;102.666;8
17;78.7731;81.6141;20
17;63.6601;63.6116;3
17;120.256;120.877;7
17;126.417;126.278;3
17;94.6986;128.536;12
17;67.6345;75.0358;8
17;385.618;104.715;15
17;82.7518;88.9945;10
17;84.6906;85.4675;16
17;102.181;191.015;3
17;99.2352;254.91;6
17;106.318;108.061;10
17;94.588;98.7336;6
17;65.8033;65.7536;10
17;78.282;78.4184;10
17;711.106;2270.18;4
17;80.5345;80.3997;11
17;208.931;173.643;17
17;89.2094;87.7515;7
17;73.9824;68.392;8
17;78.953;78.9631;15
17;74.195;74.5056;7
17;227.435;194.311;7
17;93.7111;95.3112;23
17;100.736;177.457;11
17;76.9308;1877.56;5
17;68.3376;67.8272;11
17;526.136;524.121;2
17;75.2311;75.2362;11
17;83.0716;83.0204;4
17;86.4505;269.315;0
17;72.2147;70.9731;11
17;103.284;103.285;12
17;74.911;76.0867;9
17;364.808;613.998;7
17;77.1481;80.0794;11
17;101.094;103.871;5
17;88.7261;84.6125;7
17;163.809;174.924;7
17;172.332;203.25;6
17;140.785;146.025;9
17;416.604;414.956;5
17;89.5987;82.1606;10
17;2231.63;1167.88;15
17;103.944;138.192;7
17;74.9906;74.8413;7
17;225.815;88.9485;5
17;91.834;90.6465;26
17;76.301;75.187;9
17;168.828;348.19;14
17;65.8895;65.6966;6
17;90.3032;97.0889;6
17;82.0037;80.7806;26
17;89.025;88.9591;13
17;85.7777;101.101;6
17;71.947;71.8924;21
17;72.9351;72.9034;5
17;82.2352;88.9259;13
17;72.0153;77.9278;10
17;85.9312;85.9208;7
17;469.808;406.106;15
17;96.3891;96.4124;16
17;77.075;77.018;13
17;77.3692;77.3619;15
17;103.821;155.663;14
17;82.4013;82.2622;2
17;53.9394;53.9572;9
17;73.398;73.3168;8
